Feature ID	Taxon	Confidence
16d6f79c0b87907691bb381b2084d58f	k__Bacteria	0.9998391272538418
6601bf90935706f25d305bf56ee8a9b0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__	0.9990059486937124
c7ee93a607f8c3f14391f0307ec301bf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8993435314624946
45c0b4067011a076fe04adfaff443447	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999998671114783
41708b811401fcb33f67f7966efc83b7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999914636223
6f3994ea8e29e64aa02df14a2846a8f6	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	0.8356660758605345
dc6f093cde5cb1ee928e1d625d0afec8	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__	0.999909861855516
73df01709999f4490d3dcd729cb9665f	k__Bacteria; p__SR1; c__; o__; f__; g__; s__	0.9999999999964899
ef3312bbe2c56a7ae478328b274b3661	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__alaskensis	0.9973021936947118
648ce46889ff968ddd2a46b21c5cfb2b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9993617453040733
052dbc997585ac146d86c7cbf31eb6aa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__	0.9886987113666946
d2f0befe3eeb734f52e04217aaaea2ee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9939083646224158
35e46e2e53fdef2f4428bfdf8eb42bc6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9020232912561814
cd42cf9dbcd165b203fa2bf11e18ac4b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9999999917404526
3215ddc073c6860993bbd4c1fbf91f1a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8483789856912443
43a711c43326af9e11b303ada5ca2c3d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9727292992663062
5880fd1bbacfbdaac73a78c2e61d529b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9425453549655253
6b45cc6ad67d288daf280310362d698f	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999999999877787
1056f4b6efc9797605ca25674fac9912	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8501725271381452
455d87adf5f7745dafe3d49c8cc725dd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Virgibacillus; s__	0.7913220909833036
16e0911aa00418a03cf086255a7d5460	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Brachymonas; s__denitrificans	0.9618260697839658
8b53567ebf72581d1d35175842c843c4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9910139466408873
4deec5c21454a2cde4206beba115219c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9935326908339283
0d51ed8616035170233611cd2b3e7b5c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8230076976324662
2d4117801bb89f2c3cc8d0d511b7a23e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9997893559022627
8a0a60a6a840d7ba1965950147b940b4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Cohnella; s__	0.9999962121309498
23b89d9afa3843d6925ea4b978829b12	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7443429998314351
788a3081b41e1ca617b78c6d8c4bc444	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8669942047360608
f03dffd2e63efb9a0dbc61f7ffa6fe0a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999675776513
269a579b4ebd133e59dba3b618e9b4af	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999701048589
5c118d1566c8b032f1c4da5db335d746	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus; s__	0.9901089669749633
c981a3e4e985f3619b3b6c206031d85e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9798544965905344
b2b8647ca050a70d582e007d2c49a498	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9592985496875162
4f9af44cc92690af62cdb910e276288d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.963285738585845
2039dfa30bbf0e7fe3ba335dc0568a27	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9999010437621217
23b24b8ee6a0ba43438c6fab7d96f3a6	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	0.7163164618239523
0ec770c9166761e32e00953ced9213ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999984746403
6b1818db12dcbf2c901b13a857d27a81	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.70201862712183
d7fb944b1a6ba0a81b5e6aab73cacae1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.7193495531227947
681a1d6aabc8f329f161cecb9d571015	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7189939756913222
98440908c3e50d4bebf18612427f2517	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9253328923522719
98aaa344e7f05ca17dfbd944fe111af9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999310752309
037748244265ef1fe7d86db9e66a3c60	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Cloacibacterium; s__	0.9999993649677519
08f060c8224d42e3b95f2705a606dd3d	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	0.9999999999930509
a30c382155aeb212dd4891546a100f69	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.997751216037613
8e9eaf02dc307b243181351cf3d035b9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.993686176321692
347b2fa8ba57199f2e765ce11449c9ec	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9912270717953628
3667ca3d1270344578b3819b5f56731d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9996549127387879
2456c8b167ec24f168eabde52c61d39d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8387630488787762
999cab9774c6046ac3a0689e62ef4a89	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.999999905283432
401ac6746357b7242e9fd8d2adef3b20	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.9479852645231026
a5233fb2fa1c99fd252a86f6bed7130b	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999959016463
cfa3ca18004c16f086008c18f4df394e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999927841693
33b5c448a18277d5e5896d6acabac751	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__	0.9999998474582102
c20d3d0750ea280c5c53a38bc33ea2d9	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae]; g__Methanomassiliicoccus; s__	0.999906634964039
cdcbbec6c6cc94e49e0f50cec1caca7e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii	0.9996456231633764
ad863c0e2a968a37ecc134c9a4fd0041	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9623724018672494
a25ffb1b91510136ced2165058eb984e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__	0.9264867961283996
403c354ef8601d5aba74b7ee78058e87	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.9642822456032761
cd30ed6896ea510752a0f8a9f9a640fd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8190577307445062
744187850ccb313d3b5152cc86a02e7a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9951633276376294
805e633f669e5e954d57037440aa8f67	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae	0.9999999902276048
0c2ce2785afd5514198a4a77b3902c31	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7560832355709488
881f09eb3f341de0b6bb8c5dcf4bcfcd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7396117248778519
3ad2133bdb108cdba036f7d76e6045d0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9990754629294237
e20c91e222abadc589814dc604d51674	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7301079801745454
6260c1ae27cb4ff6ed2e7a5ad7b4bdb0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9962128553475846
d96df05190cb30350c93b5d5ee4e440f	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0.9990460446365595
91341f832eaa9c504df3edc45d59597e	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	0.7663771990838578
8ca15768ef0afcf7b4909273ce1120da	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.9998628287037895
4f32d4cc6a196e05e2c138ef27487591	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9621040362297844
5e7df66155faedfc624ac5013defc0bf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9060256993151401
1f878f615fcfc8d7bd381a7841ac1e41	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae	0.9999964306099663
eb99d0699f9c315c76f482939659d7ce	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.8823610185475168
ef54ef898867d22d2f65ebda83483ba1	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9999999999998863
e6765a930a06b7d96aa07ca7f7f129e8	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	0.9999999999998579
253049d8ac2e2f743e734b769da4ccb1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	0.8181158749919883
bd72a1495a25802d234be2067026a75f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9967261577484081
35b6a7b362de68dbfacc6ecc7bf20801	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9879470255582137
90d4dda502d2abf3585abb2e39b11b54	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7287001252545645
fc8c30b424dc03c5e88f387bc2ee8c4c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__piliforme	0.9990621923980652
d706f6e0d962c4dbb746f760acb3e8be	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9960320065671849
f92cd0973ff85c4fac46db90e3464954	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.9854281591351878
c7e25306a29899f87b942e4780fbcde3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9754692612739307
e3aa1e69ab25c04321fca9f0996fb994	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__	0.9999998711685775
5fa2d4cd783b697a35dcb7ca5e7c67ab	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9993130734589194
2be371f1dcdc44d75fb7d45d8b41822b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9537578360405509
53a0edf11abc61591bd9fd780c929222	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9951461872051068
7098d462aae032d6422c2781e5297764	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9274233657272603
65a39bc08ea93ac99b021f4dc1850237	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9999999920240583
f950171df010c63a734b9818e7e3882f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9313657471969736
d456fa4d08fec0ac2205f0d208481ff0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9343966724325027
6568f6c82313ff1afb8cb08e74a4e005	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999997740616
02ffb8fe788a4b52024f4ce94e259e85	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9813528360424661
7a1a5bc15de5d06ccdb59fcb8de4850d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8893927969490745
98bc1ec29a4c0f9fbf70d7bfa48a48b6	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Tepidimonas; s__	0.9943760322367774
1a460ad0a44524229d89da698562301f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999920891687591
6918fad8accf71f7ee1ca0ec32c229ef	k__Bacteria	0.9795064709515621
14e7dd2667e3beef84bf37218c42a636	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9997323335332187
8cbc721920d823a7b4bdbd1b1f3f00aa	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998489936301872
d0b698c7298bf04110a6d2f220879bfb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.9999999983339762
df551a003e90c6814ac3fd6c5a76845a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8417572622537386
a7220f7270c65a9457a801ce372d5611	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999564837633
e70dcf4a54ebed78db665d7189934a28	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9814347746732879
e8dec6fa6d91b5b9caf92e55f3867a00	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9605143958267379
eada09ac5580dbf405b00dcc4f0232c1	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__	0.9999999868990842
9be57903a2865217fcefc8b4e2b4d364	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999909414043
d8f298eccc87fa0854033cac0ce4baca	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9986077148253081
e8346b0407e5bcee5159dc51a803b9ce	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999994582824
c1310e0b3b6813e4558e82286ab4f8d7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9980220879386771
e2fcbaa8e431064c13d9546132d691bf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9300132817049915
722a41cd70cfb00bd659897d82241ec4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planomicrobium; s__	0.9851852117670615
c76ddc79ae7ee6143b3220e0858857e8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9229825381773301
debb14c49e73fc47cf276a3771862eb8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7764819186754668
256ff403c59c9c72c5217c02b83bee8e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__	0.9999620772884023
fd75fae7f9721be5ba0e4a3704a1dedf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__	0.9999968498932097
86be76f1c051d57dcbb10f003af9fdd4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8168763310866244
1e68dcc1b4f88d50ea80fafbbf5239e2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999956548579
01f24b119ebd0ece686e9a0abd245762	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.9983160098847642
8253a32e37cc65a796a92ee67b50d870	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9997590981166964
e2a8567da6c152d9694e0a334c7d11fe	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9918454829320843
3ea99f01c59cc5e0fba0277848aa0693	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__	0.9999883593110286
1e3e4d8ace0f5acef651d3c5038d743f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.9999481064160253
972d52464eaf5154729329aa484e6d8b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.861902475921382
a0301dc671f605ce4ede158eeeab0331	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9724967771191604
7b922bd11ea3f2de8a1d01bc0314871f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.9977448162913668
6d3e98290cbed32480eb921f276470a5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae	1.0
6a60fa708f707649dce15eb3b6fc6c44	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999960685111
f2788833b19decd359cfc0db0cc93d27	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999889769407305
912fc09be8bf7f3dc5e5bd46bea4f4d2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7099376179691901
cc1e4fb7c3e2b9f7cb80917b10262fce	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8933041347847084
302b542ffb249851f50837e9f8dd715d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__	0.9883173138954354
ab6cb48e4d2f88e0093d95b977cdbc8c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8703257871446619
413a1bf265b7e628e62352cf7f06e32d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8056245513725332
0e3ae2e161737410ed202ea64f026f44	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__	0.9999991718803063
814b483bbbbbbcad4aca81c90ca4a623	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9995696077939591
1e196421632b0ae899f01d7bd831a808	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9999684351228011
3e345936a1d47c76824054e7532f59d0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9998910115199285
2e9bcff5cb462c7ee725d7ad41e7dda1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__	0.7864131996088608
575a1982fb5980676ca7b0e750ef5175	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9999340641912066
ad796ee030e064cce08108c72a91eee6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__pallens	0.9999426563657597
02aab385573bbc9e3f04045f7f423866	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7019752609073429
32fffe633e443bb9b8386c4db65ebf40	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9614860395736448
66f8a1b7e573692f5718d9036ad58b88	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9990840181068934
d40681856470cfd24389633863164cfe	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9948498022106886
e6656459926c1347d8b25a7aeed7f5ec	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999769827339
6df82c258e4e367dd11aa060004f54b0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__	0.9999967868505487
da77cbea962a956691c9df99fc91cccf	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9999774228288452
6957659a80363522cfcf4fa5fdf903a0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9999999685086204
7f58e4d74b3ec0a8496e5d825b9fab6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9926399017107946
367358e5a2d81bcea65980d1ac453709	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9999923226010717
17b6a2a53238556ac967234f28d137e8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999711142155263
67f36cde6621770649cffd0a5c30fe42	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9994254188829895
b9c3a758c2b7bc19e95716079eb135fd	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylobacillus; s__	0.7968472409265267
ff4ae0f811e8dcb2d76d7d8acc73deb8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999995173567
93a629dea7afadb66337de0f8a8e80a7	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__	0.9633284381782993
3af00b00d11635ee2ba43655b25bee93	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9999466955474245
65637a3c21e0ab9f0fdc40f33fe50a43	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9995952843933149
e3fc3d92a98196be6f9948e7e567c004	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.994654849757208
d3271f699261d330cc4c0225d56ac03c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri	0.9945052137965522
0b94d6c6da289d7e0c37c7bafaa1aeb1	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999733948379252
8bf58c421ba8b57c2a61796a21165b6a	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	0.9999999999999858
7f8ba1e2d3f0bcbc7aac93d32a21b1e7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__acnes	0.9391187302810214
bac46f9bea502bacef0cf89323aec800	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia; s__coli	0.9274887770184771
5a626b63a89d21960593d32c15d885b8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9999505934218609
acc70fd84c3d25e8d118c5636da73e95	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999700697213584
