url,target,description
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8664598/SRR8664598_2.fastq.gz,data/duration/raw/2D-03-03-16_R2_001.fastq.gz,reverse reads for 2D-03-03-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/005/SRR8664595/SRR8664595_2.fastq.gz,data/duration/raw/2D-03-04-16_R2_001.fastq.gz,reverse reads for 2D-03-04-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/006/SRR8664596/SRR8664596_2.fastq.gz,data/duration/raw/2D-03-06-16_R2_001.fastq.gz,reverse reads for 2D-03-06-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/005/SRR8664585/SRR8664585_2.fastq.gz,data/duration/raw/2D-03-08-16_R2_001.fastq.gz,reverse reads for 2D-03-08-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/006/SRR8664586/SRR8664586_2.fastq.gz,data/duration/raw/2D-03-10-16_R2_001.fastq.gz,reverse reads for 2D-03-10-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8664628/SRR8664628_2.fastq.gz,data/duration/raw/2D-03-12-16_R2_001.fastq.gz,reverse reads for 2D-03-12-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8664627/SRR8664627_2.fastq.gz,data/duration/raw/2D-04-05-16_R2_001.fastq.gz,reverse reads for 2D-04-05-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/000/SRR8664630/SRR8664630_2.fastq.gz,data/duration/raw/4A-03-03-16_R2_001.fastq.gz,reverse reads for 4A-03-03-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/009/SRR8664629/SRR8664629_2.fastq.gz,data/duration/raw/4A-03-04-16_R2_001.fastq.gz,reverse reads for 4A-03-04-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/002/SRR8664632/SRR8664632_2.fastq.gz,data/duration/raw/4A-03-08-16_R2_001.fastq.gz,reverse reads for 4A-03-08-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/001/SRR8664631/SRR8664631_2.fastq.gz,data/duration/raw/4A-03-10-16_R2_001.fastq.gz,reverse reads for 4A-03-10-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/004/SRR8664634/SRR8664634_2.fastq.gz,data/duration/raw/4A-03-12-16_R2_001.fastq.gz,reverse reads for 4A-03-12-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8664633/SRR8664633_2.fastq.gz,data/duration/raw/4A-03-14-16_R2_001.fastq.gz,reverse reads for 4A-03-14-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/006/SRR8664626/SRR8664626_2.fastq.gz,data/duration/raw/4A-04-05-16_R2_001.fastq.gz,reverse reads for 4A-04-05-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/005/SRR8664625/SRR8664625_2.fastq.gz,data/duration/raw/4B-03-03-16_R2_001.fastq.gz,reverse reads for 4B-03-03-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/001/SRR8664521/SRR8664521_2.fastq.gz,data/duration/raw/4B-03-04-16_R2_001.fastq.gz,reverse reads for 4B-03-04-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/002/SRR8664522/SRR8664522_2.fastq.gz,data/duration/raw/4B-03-08-16_R2_001.fastq.gz,reverse reads for 4B-03-08-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8664523/SRR8664523_2.fastq.gz,data/duration/raw/4B-03-10-16_R2_001.fastq.gz,reverse reads for 4B-03-10-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/004/SRR8664524/SRR8664524_2.fastq.gz,data/duration/raw/4B-03-12-16_R2_001.fastq.gz,reverse reads for 4B-03-12-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/005/SRR8664525/SRR8664525_2.fastq.gz,data/duration/raw/4B-03-14-16_R2_001.fastq.gz,reverse reads for 4B-03-14-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/006/SRR8664526/SRR8664526_2.fastq.gz,data/duration/raw/4B-04-05-16_R2_001.fastq.gz,reverse reads for 4B-04-05-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8664527/SRR8664527_2.fastq.gz,data/duration/raw/4C-03-03-16_R2_001.fastq.gz,reverse reads for 4C-03-03-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8664528/SRR8664528_2.fastq.gz,data/duration/raw/4C-03-04-16_R2_001.fastq.gz,reverse reads for 4C-03-04-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/009/SRR8664529/SRR8664529_2.fastq.gz,data/duration/raw/4C-03-08-16_R2_001.fastq.gz,reverse reads for 4C-03-08-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/000/SRR8664530/SRR8664530_2.fastq.gz,data/duration/raw/4C-03-10-16_R2_001.fastq.gz,reverse reads for 4C-03-10-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/000/SRR8664570/SRR8664570_2.fastq.gz,data/duration/raw/4C-03-12-16_R2_001.fastq.gz,reverse reads for 4C-03-12-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/009/SRR8664569/SRR8664569_2.fastq.gz,data/duration/raw/4C-03-14-16_R2_001.fastq.gz,reverse reads for 4C-03-14-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8664568/SRR8664568_2.fastq.gz,data/duration/raw/4C-04-05-16_R2_001.fastq.gz,reverse reads for 4C-04-05-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8664567/SRR8664567_2.fastq.gz,data/duration/raw/4D-03-03-16_R2_001.fastq.gz,reverse reads for 4D-03-03-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/006/SRR8664566/SRR8664566_2.fastq.gz,data/duration/raw/4D-03-04-16_R2_001.fastq.gz,reverse reads for 4D-03-04-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/005/SRR8664565/SRR8664565_2.fastq.gz,data/duration/raw/4D-03-08-16_R2_001.fastq.gz,reverse reads for 4D-03-08-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/004/SRR8664564/SRR8664564_2.fastq.gz,data/duration/raw/4D-03-10-16_R2_001.fastq.gz,reverse reads for 4D-03-10-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8664563/SRR8664563_2.fastq.gz,data/duration/raw/4D-03-12-16_R2_001.fastq.gz,reverse reads for 4D-03-12-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/002/SRR8664562/SRR8664562_2.fastq.gz,data/duration/raw/4D-03-14-16_R2_001.fastq.gz,reverse reads for 4D-03-14-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/001/SRR8664561/SRR8664561_2.fastq.gz,data/duration/raw/4D-04-05-16_R2_001.fastq.gz,reverse reads for 4D-04-05-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/001/SRR8664651/SRR8664651_2.fastq.gz,data/duration/raw/8A-03-03-16_R2_001.fastq.gz,reverse reads for 8A-03-03-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/002/SRR8664652/SRR8664652_2.fastq.gz,data/duration/raw/8A-03-04-16_R2_001.fastq.gz,reverse reads for 8A-03-04-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/009/SRR8664649/SRR8664649_2.fastq.gz,data/duration/raw/8A-03-12-16_R2_001.fastq.gz,reverse reads for 8A-03-12-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/000/SRR8664650/SRR8664650_2.fastq.gz,data/duration/raw/8A-03-14-16_R2_001.fastq.gz,reverse reads for 8A-03-14-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8664647/SRR8664647_2.fastq.gz,data/duration/raw/8A-03-16-16_R2_001.fastq.gz,reverse reads for 8A-03-16-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8664648/SRR8664648_2.fastq.gz,data/duration/raw/8A-04-05-16_R2_001.fastq.gz,reverse reads for 8A-04-05-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/005/SRR8664645/SRR8664645_2.fastq.gz,data/duration/raw/8B-03-03-16_R2_001.fastq.gz,reverse reads for 8B-03-03-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/006/SRR8664646/SRR8664646_2.fastq.gz,data/duration/raw/8B-03-04-16_R2_001.fastq.gz,reverse reads for 8B-03-04-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8664653/SRR8664653_2.fastq.gz,data/duration/raw/8B-03-12-16_R2_001.fastq.gz,reverse reads for 8B-03-12-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/004/SRR8664654/SRR8664654_2.fastq.gz,data/duration/raw/8B-03-14-16_R2_001.fastq.gz,reverse reads for 8B-03-14-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/006/SRR8664506/SRR8664506_2.fastq.gz,data/duration/raw/8B-03-16-16_R2_001.fastq.gz,reverse reads for 8B-03-16-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/005/SRR8664505/SRR8664505_2.fastq.gz,data/duration/raw/8B-04-05-16_R2_001.fastq.gz,reverse reads for 8B-04-05-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8664508/SRR8664508_2.fastq.gz,data/duration/raw/8C-03-03-16_R2_001.fastq.gz,reverse reads for 8C-03-03-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8664507/SRR8664507_2.fastq.gz,data/duration/raw/8C-03-04-16_R2_001.fastq.gz,reverse reads for 8C-03-04-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/002/SRR8664502/SRR8664502_2.fastq.gz,data/duration/raw/8C-03-12-16_R2_001.fastq.gz,reverse reads for 8C-03-12-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/001/SRR8664501/SRR8664501_2.fastq.gz,data/duration/raw/8C-03-14-16_R2_001.fastq.gz,reverse reads for 8C-03-14-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/004/SRR8664504/SRR8664504_2.fastq.gz,data/duration/raw/8C-03-16-16_R2_001.fastq.gz,reverse reads for 8C-03-16-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8664503/SRR8664503_2.fastq.gz,data/duration/raw/8C-04-05-16_R2_001.fastq.gz,reverse reads for 8C-04-05-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/000/SRR8664510/SRR8664510_2.fastq.gz,data/duration/raw/8D-03-03-16_R2_001.fastq.gz,reverse reads for 8D-03-03-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/009/SRR8664509/SRR8664509_2.fastq.gz,data/duration/raw/8D-03-04-16_R2_001.fastq.gz,reverse reads for 8D-03-04-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/009/SRR8664609/SRR8664609_2.fastq.gz,data/duration/raw/8D-03-12-16_R2_001.fastq.gz,reverse reads for 8D-03-12-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/000/SRR8664610/SRR8664610_2.fastq.gz,data/duration/raw/8D-03-14-16_R2_001.fastq.gz,reverse reads for 8D-03-14-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/001/SRR8664611/SRR8664611_2.fastq.gz,data/duration/raw/8D-03-16-16_R2_001.fastq.gz,reverse reads for 8D-03-16-16
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/002/SRR8664612/SRR8664612_2.fastq.gz,data/duration/raw/8D-04-05-16_R2_001.fastq.gz,reverse reads for 8D-04-05-16
